58	6	4	7	3	5	4	7	7	3	7	7	7	5	7	6	5	3	2	6	5	6	1	6	6	4	7	6	1	1	7	1	1	7	3	2	3	5	5	3	6	5	1	2	2	18	1	5	6	3	3	1	.	6	7	4	2	7	7	1	4.3	3	3	2	3	2.5	0	2	1	3	3	3	3	3	3
59	4	7	3	7	1	1	5	7	4	2	4	5	1	4	7	7	3	3	4	4	4	5	1	5	7	6	4	5	5	5	6	4	5	2	5	4	5	4	1	5	4	6	1	2	18	1	4	4	3	2	1	3.88	5	3	1	4	3	3	3	4	3	4	3	4	3.3	0	3	3	3	2	2	3	2	1
60	4	5	4	4	4	7	5	7	1	7	5	7	4	6	7	7	3	5	7	7	7	7	5	7	7	7	7	5	7	6	7	4	7	3	2	6	5	5	3	4	5	2	2	2	18	2	4	3	1	1	1	.	3	1	1	1	3	1	2	4	3	3	4	3	3.1	0	3	2	3	3	3	1	3	1
60	7	4	5	1	7	5	7	6	1	5	6	7	6	5	7	6	5	5	6	7	7	6	6	5	7	7	7	3	6	7	6	1	5	4	6	7	6	6	5	5	5	7	7	2	20	3	1	4	4	3	3	.	3	2	1	1	5	2	1	3.4	2	2	3	3	4.6	0	2	1	3	3	3	1	3	1
61	3	5	7	5	2	3	4	2	3	1	4	6	3	6	7	6	2	4	5	5	4	1	2	2	5	4	6	6	5	4	5	3	2	6	4	6	4	4	6	5	3	4	4	2	19	1	7	6	6	2	1	.	4	7	3	2	2	3	4	3	4	4	3	5	4.6	0	3	3	2	2	3	2	2	3
61	6	3	5	1	6	5	5	6	6	5	6	7	5	6	7	7	5	7	4	5	5	3	3	5	5	6	6	2	5	5	6	3	5	5	6	7	4	4	5	5	3	3	5	2	18	6	6	6	5	4	1	3.52	1	5	3	2	6	3	3	4.2	4	4	3	5	4.7	0	1	1	3	3	2	1	3	3
62	4	5	7	3	5	4	6	4	4	5	4	6	4	4	6	5	5	5	6	4	4	4	13	5	5	6	6	3	2	5	4	2	6	4	5	3	4	3	1	1	3	1	1	1	18	1	7	7	3	1	1	.	3	4	3	2	5	6	3	4.2	4	5	7	5	3.6	0	3	1	3	2	3	1	2	2
62	6	1	5	1	6	3	5	7	2	7	6	7	5	2	4	2	7	7	5	6	2	6	9	5	6	5	5	5	6	5	6	3	5	4	5	6	4	3	2	3	4	5	4	2	20	3	4	6	4	3	4	2.71	1	2	2	3	3	2	3	3.7	4	5	5	4	4.4	0	1	1	3	3	3	1	1	1
63	6	3	7	2	6	6	7	6	1	7	6	7	4	6	7	7	5	5	5	6	3	5	6	5	6	6	5	2	6	6	6	1	5	2	4	5	5	5	4	5	4	4	2	2	18	3	3	5	3	2	1	.	3	3	2	3	6	2	2	3.8	3	3	3	4	3.4	0	1	1	3	3	3	1	1	1
63	6	1	5	1	6	4	7	7	6	7	6	6	6	6	7	6	5	5	4	6	7	4	6	6	4	5	5	2	1	7	4	2	6	1	4	4	4	3	2	5	4	2	1	2	18	3	1	3	3	2	1	1.82	3	4	4	3	6	7	1	4.4	4	5	3	4	3	1	1	1	3	3	2	1	3	2
64	4	5	7	4	1	4	4	4	4	5	4	5	3	3	6	6	2	2	4	7	2	7	3	4	5	4	5	5	5	4	4	2	4	6	6	7	5	2	4	4	2	5	6	2	17	2	1	1	1	1	1	2.51	6	1	3	3	3	3	4	3.4	3	6	4	6	5.3	1	3	2	2	2	2	3	1	1
64	5	2	5	2	4	5	5	4	5	5	4	7	4	5	7	7	5	6	5	7	5	5	5	7	5	7	6	2	5	6	7	1	7	6	7	7	5	4	5	3	5	5	4	2	18	6	7	4	6	4	1	.	2	3	3	2	6	3	2	4.5	3	4	5	3	4.9	0	1	1	3	2	3	1	3	1
65	4	5	5	4	4	3	4	6	2	5	4	6	1	4	6	2	5	4	3	5	5	3	5	2	5	5	4	4	5	5	6	5	3	5	4	5	6	5	4	5	3	4	2	1	22	6	6	6	4	4	4	3.3	4	5	3	4	4	3	3	3.8	2	3	3	5	3.7	0	3	2	2	2	1	2	3	3
65	4	4	7	4	4	5	5	4	7	4	4	7	4	6	7	6	4	7	5	7	4	4	5	2	6	4	3	5	7	2	7	4	3	4	5	6	5	5	2	2	4	6	4	2	18	6	3	3	3	2	1	2.99	1	4	2	5	3	1	6	3.7	3	3	6	4	4.3	1	2	2	3	2	3	1	2	2
66	3	5	5	4	3	4	5	4	6	5	4	6	2	4	5	2	4	4	4	5	6	4	3	6	5	5	4	3	6	6	2	1	6	4	2	5	5	4	2	6	6	4	2	2	18	1	6	7	4	4	1	3.34	4	4	3	4	5	2	2	3.6	3	4	2	2	3	0	3	2	3	2	2	2	3	2
66	5	4	7	5	2	4	4	2	7	3	4	5	1	4	7	6	4	4	3	5	4	4	3	4	2	3	4	1	1	3	7	6	3	4	5	7	4	6	4	5	4	4	5	2	19	1	1	3	4	3	1	.	4	4	6	4	7	7	5	5.2	4	2	3	4	4.2	1	2	3	2	2	1	2	2	2
67	7	1	4	1	7	7	7	7	1	7	7	7	7	5	6	5	2	1	6	1	7	1	9	3	7	7	7	2	7	6	7	5	3	7	7	7	3	4	7	2	2	7	7	2	19	3	4	3	3	3	2	3.21	7	7	1	1	6	1	2	3.6	5	4	6	6	6.3	0	1	1	3	3	3	3	3	3
67	7	1	5	1	6	6	7	7	2	7	7	7	7	5	6	6	3	5	5	5	5	3	9	5	2	6	5	2	2	6	2	1	5	4	4	5	5	6	4	4	5	4	3	2	18	6	3	3	3	2	1	3.3	3	5	6	3	6	6	2	4.2	3	2	4	3	3.6	1	1	1	3	3	3	1	3	3
68	5	4	6	2	5	6	6	7	4	5	5	7	5	6	7	6	3	4	5	2	6	6	6	6	1	6	6	1	1	7	1	1	7	2	2	5	5	5	3	4	6	2	1	2	18	6	7	6	6	3	1	3.44	4	2	7	2	7	7	1	4.5	3	3	4	2	2.7	0	2	1	3	3	3	2	3	1
68	7	1	3	1	6	6	7	7	3	5	6	7	4	6	7	7	2	3	4	4	5	1	6	6	4	7	6	2	2	7	5	1	4	4	4	6	6	5	2	4	3	3	2	2	18	1	7	7	5	4	1	.	5	7	4	2	6	6	1	4.2	2	3	4	5	3.5	0	1	1	3	3	2	3	3	3
69	5	2	5	1	5	5	5	6	5	5	5	6	4	5	5	5	5	5	3	5	3	3	3	2	7	4	4	5	5	4	5	6	2	4	5	5	4	5	5	4	3	4	4	2	17	1	6	7	5	4	1	.	3	5	1	4	3	3	4	3.4	4	3	4	5	4.3	0	1	1	3	3	1	1	1	3
69	6	6	4	5	6	7	7	7	3	7	7	7	5	6	7	7	6	6	5	6	6	1	3	7	1	7	7	1	5	7	3	1	5	6	4	5	5	2	6	5	7	7	7	2	18	6	6	7	5	4	1	3.88	2	7	7	1	7	3	1	4.2	3	6	3	1	4.8	0	3	3	3	3	3	1	3	3
70	6	5	2	1	6	5	5	5	4	5	5	7	3	5	7	6	5	1	5	5	5	1	5	6	7	6	6	3	1	7	1	1	7	2	4	6	5	4	5	4	5	2	3	1	18	1	6	3	4	4	1	.	7	7	1	2	5	7	1	3.7	3	4	4	3	3.6	0	3	1	3	3	3	3	3	3
70	6	4	4	3	5	4	6	6	4	6	6	7	6	5	7	7	1	1	6	1	7	1	6	7	1	7	6	1	1	7	1	1	7	2	2	6	6	5	2	5	6	2	2	2	18	3	1	1	1	2	1	3.13	7	7	7	2	7	7	1	4.7	2	3	3	2	2.6	1	2	1	3	3	3	3	3	3
71	6	3	6	2	5	4	5	5	6	5	5	6	5	5	7	6	3	3	6	6	6	3	6	6	5	5	5	2	5	5	5	3	6	5	5	5	4	4	6	4	3	4	3	2	19	1	1	1	1	1	2	3.75	5	5	3	3	6	3	3	4.3	4	4	4	5	4.5	1	1	1	3	3	3	3	3	3
71	7	2	7	6	2	5	6	6	4	5	5	6	5	4	6	4	2	4	5	6	5	4	3	6	1	4	4	3	1	7	4	2	7	2	2	3	6	4	4	6	4	2	3	2	17	1	3	4	1	1	1	2.57	4	4	7	4	5	7	1	4.7	2	4	2	4	2.8	0	1	3	3	3	3	2	3	2
72	5	3	3	3	5	5	5	4	3	5	5	6	3	6	6	5	3	3	5	5	5	3	2	5	4	5	5	3	4	6	5	2	4	5	4	5	5	5	3	4	4	6	4	1	19	1	7	6	4	4	2	3.85	5	5	4	3	5	4	2	3.9	3	3	4	4	4.1	0	1	1	3	3	3	3	3	3
72	6	4	7	4	4	5	5	6	4	6	5	7	6	6	7	7	1	1	7	5	7	4	3	3	6	5	4	1	2	7	7	3	4	6	7	7	4	3	7	4	3	7	7	2	18	3	3	1	1	2	1	3.49	7	4	2	4	7	6	1	4.2	4	5	4	5	5.9	1	2	2	3	3	3	3	3	2
73	2	7	7	7	2	5	1	1	7	1	1	5	1	7	7	4	5	5	5	7	7	1	1	5	1	7	7	1	1	7	1	1	5	6	6	6	6	2	3	3	5	5	4	2	18	1	7	7	4	4	1	3.5	3	7	7	1	7	7	1	4.2	2	6	5	3	4.6	0	3	3	1	1	3	1	3	3
73	4	1	3	1	5	6	6	6	1	5	6	7	6	5	6	6	1	2	6	6	7	1	3	5	1	7	6	1	1	7	2	1	6	2	4	3	6	5	2	5	6	1	1	2	18	6	7	7	3	3	1	3.5	6	7	7	2	7	7	1	4.5	2	3	3	2	2.3	0	1	1	3	3	3	3	3	3
74	6	1	4	1	6	5	5	6	2	6	6	6	5	5	7	6	2	3	5	6	6	1	6	7	1	6	6	1	1	6	1	1	7	4	2	2	6	5	1	2	6	2	1	1	19	3	6	1	3	3	2	3.25	5	7	7	2	7	7	2	4.7	2	3	6	2	2.5	0	1	1	3	3	3	3	3	3
74	7	1	5	2	4	6	6	7	4	6	6	6	5	4	6	7	7	7	3	7	4	4	6	2	7	5	4	6	7	3	4	4	3	3	3	7	5	4	4	4	5	6	5	2	18	1	4	6	1	2	1	.	1	4	1	4	2	1	5	3.1	3	4	4	3	4.2	0	1	1	3	3	1	1	2	2
75	4	4	5	3	4	4	3	3	1	4	3	5	4	4	7	6	5	5	3	4	3	4	5	3	5	4	5	4	6	4	6	3	3	6	6	7	3	2	2	2	2	6	7	2	22	6	4	3	4	2	3	0	3	4	3	3	4	2	4	3.5	5	6	6	6	5.7	0	2	1	1	1	1	1	1	2
75	6	3	3	2	4	4	5	4	5	5	4	5	3	5	6	2	5	5	3	4	3	4	2	1	7	5	4	3	7	4	7	3	3	5	7	6	1	5	5	4	4	7	7	2	18	1	3	6	3	4	1	3.78	3	4	1	4	5	1	4	3.4	7	3	4	4	5.5	0	1	1	3	2	1	1	1	2
76	6	3	5	2	6	6	6	6	2	6	6	6	5	7	7	7	2	2	6	6	6	2	5	7	1	7	7	1	1	7	1	1	7	2	2	7	6	3	6	3	2	1	6	2	19	6	6	6	4	4	2	3.96	6	6	7	1	7	7	1	4.6	2	5	5	6	4.2	0	1	1	3	3	3	3	3	3
76	7	2	5	1	6	2	7	7	5	7	7	7	5	7	7	7	5	6	4	7	2	4	10	4	4	5	4	1	4	4	7	3	7	2	1	5	2	4	4	5	5	4	5	2	19	3	3	3	1	3	1	.	2	4	4	4	7	4	4	4.9	6	4	3	3	3.7	1	1	1	3	3	2	1	1	2
77	3	5	4	3	5	5	4	3	6	6	4	7	2	5	6	6	6	7	3	7	7	4	3	4	5	5	5	6	6	4	2	4	5	3	5	5	3	4	5	6	6	4	2	1	18	1	4	4	1	2	1	3.45	1	4	3	3	2	2	4	3.4	5	4	2	2	3.7	0	3	1	2	2	1	1	3	2
77	7	2	5	2	7	7	7	7	2	7	7	7	7	6	7	7	2	3	6	5	6	2	6	6	2	6	6	2	1	6	4	1	5	3	2	6	6	6	2	6	6	2	4	1	19	6	3	3	1	1	2	3.82	5	6	6	2	6	7	2	4.5	2	2	2	2	2.7	1	1	1	3	3	3	3	3	3
78	6	1	4	1	6	5	6	6	4	6	6	6	2	4	7	7	6	6	3	5	5	4	7	5	2	6	6	2	2	6	2	2	6	4	4	4	5	4	5	5	5	3	2	2	18	3	4	3	1	1	2	2.59	2	4	6	2	6	6	2	4.3	3	4	3	3	3.5	0	1	1	3	3	1	1	3	2
78	7	1	4	1	4	4	5	5	1	7	5	6	4	6	7	7	3	4	5	5	5	2	3	6	5	5	5	2	5	5	4	1	6	5	6	7	2	3	6	4	5	6	5	2	21	6	3	3	4	3	3	3.8	4	6	3	3	6	3	3	4	6	5	4	3	5.3	1	1	1	3	3	3	2	3	3
79	4	6	5	5	4	2	4	4	4	4	4	5	3	4	7	5	6	6	4	6	3	5	1	4	5	4	5	4	5	4	4	3	4	4	5	4	3	2	1	2	3	4	4	1	18	3	3	.	1	1	1	.	2	3	3	3	4	3	4	3.6	5	6	6	5	4.4	.	3	3	2	2	2	1	1	1
79	4	4	5	4	4	6	5	7	1	1	5	7	5	5	7	7	1	1	7	5	7	1	5	7	1	7	7	1	1	1	1	1	7	5	4	4	4	4	1	5	6	4	3	2	18	3	3	3	3	3	1	2.83	7	7	7	1	7	7	7	5.2	4	4	3	2	3.4	1	2	2	3	3	3	3	3	3
80	4	5	5	5	4	5	4	4	3	4	4	5	3	6	7	6	6	5	5	6	5	4	5	6	2	6	6	2	4	6	2	2	6	5	5	5	4	4	5	5	4	5	5	2	18	7	4	3	3	3	1	.	3	4	6	2	6	4	2	4.2	4	4	3	4	4.5	0	3	3	2	2	3	1	3	2
81	4	5	3	5	3	4	3	3	6	3	3	4	3	3	7	7	7	7	3	4	2	4	2	2	6	3	3	4	7	4	6	5	3	5	5	5	5	2	4	4	3	5	5	2	19	1	6	5	3	4	2	3.19	1	4	2	5	4	1	4	3.5	3	6	4	5	4.7	0	3	3	1	1	1	1	1	2
81	6	3	7	2	5	4	6	6	7	6	5	7	4	6	5	3	6	7	2	7	6	3	3	6	3	4	4	7	3	5	5	2	3	1	4	6	7	5	1	6	5	6	1	1	18	1	3	3	1	2	1	3.02	1	5	5	4	1	5	3	3.8	1	3	2	3	2.8	1	1	1	3	3	1	1	3	3
82	5	2	4	2	5	4	5	4	5	4	4	5	4	4	6	5	3	3	5	4	5	3	3	4	5	4	4	4	4	4	3	2	5	2	2	4	5	4	3	5	5	1	2	1	18	1	7	7	3	3	1	2.85	5	5	3	4	4	4	4	3.7	3	4	3	3	2.7	0	1	1	3	2	3	3	3	3
82	6	2	2	1	6	6	6	7	4	6	6	6	6	5	7	6	3	5	5	5	5	2	6	7	3	5	5	2	5	6	4	1	6	3	5	3	6	6	3	6	6	2	2	2	20	1	6	7	6	4	2	3.4	3	6	5	3	6	3	2	4.2	2	2	2	2	2.6	0	1	1	3	3	3	1	3	3
83	5	3	4	2	6	5	6	6	3	7	6	7	6	6	5	5	3	3	5	6	6	3	6	5	3	5	5	4	5	4	6	3	5	6	6	5	3	3	4	3	4	6	6	2	18	1	4	7	3	3	1	.	5	5	5	3	4	3	4	4.3	5	5	5	4	5.2	0	1	1	3	3	3	3	3	3
83	6	2	3	1	7	7	7	4	1	7	7	7	5	5	7	7	5	7	5	7	7	4	3	7	1	7	7	1	1	7	1	1	7	2	3	7	7	6	2	7	6	2	2	1	18	6	6	7	5	4	1	2.81	1	4	7	1	7	7	1	4.6	1	2	1	2	2.4	0	1	1	3	3	3	1	3	2
84	5	5	5	5	4	5	5	3	5	4	5	6	4	6	7	5	6	6	4	5	3	5	3	6	2	6	6	2	2	6	5	2	6	4	3	6	5	3	5	5	3	4	3	1	18	1	3	3	3	3	1	2.92	2	3	6	2	6	6	2	4.7	3	5	3	5	4.1	1	3	3	3	3	2	1	1	1
84	6	1	2	1	6	7	7	7	4	7	7	7	6	5	7	7	5	5	5	4	5	4	6	7	1	7	6	1	1	7	2	1	7	2	3	5	4	4	6	5	5	4	2	2	18	3	3	4	1	2	1	3.5	3	4	7	2	7	7	1	4.8	4	4	3	3	3.6	0	1	1	3	3	3	1	3	2
85	6	2	6	4	5	3	5	5	4	5	6	7	4	2	5	7	5	5	3	6	7	5	6	4	4	5	4	3	3	7	4	3	5	4	4	5	4	4	5	5	4	3	3	1	20	3	3	1	3	3	3	2.6	3	3	4	4	5	5	1	4	4	4	3	4	3.9	1	1	2	3	3	1	1	3	1
85	7	4	7	1	5	4	6	7	7	4	6	7	5	6	7	6	5	5	4	7	5	2	6	7	1	7	6	2	1	7	4	1	6	2	1	4	6	6	1	7	6	4	1	1	19	6	7	7	6	5	1	3.11	3	6	7	2	6	7	1	4.8	2	2	1	2	2	0	2	1	3	3	2	1	3	3
86	6	4	4	2	5	5	6	6	6	5	6	6	6	5	7	7	5	5	4	5	4	4	5	3	6	4	4	4	6	5	7	1	6	4	6	3	4	2	3	6	5	5	3	1	21	6	7	7	3	3	3	3.7	3	4	2	4	4	2	3	3.6	4	6	2	3	3.9	0	2	1	3	3	2	1	2	2
86	7	1	7	1	7	7	7	7	2	7	6	7	7	7	7	7	1	1	7	7	7	1	5	7	1	7	7	1	1	4	4	1	7	4	1	4	7	6	4	4	7	4	2	1	18	1	3	3	1	1	1	3.52	7	7	7	1	7	7	4	5.2	1	2	4	1	2.7	1	1	1	3	3	3	3	3	3
87	6	4	6	1	6	4	5	5	4	7	6	6	4	5	7	4	4	1	5	6	5	1	5	6	1	7	5	1	1	6	2	1	6	5	5	6	6	5	5	6	4	6	3	1	19	3	6	6	6	3	1	.	7	7	7	3	7	7	2	4.8	2	3	2	4	4.1	0	2	1	3	3	3	3	3	3
88	5	2	5	2	4	5	5	4	2	5	5	5	4	5	6	4	4	5	4	5	5	3	5	5	3	5	5	3	2	5	6	2	6	2	2	4	6	5	1	5	5	1	1	2	17	1	6	7	4	3	1	.	3	5	5	3	5	6	3	4.6	2	3	3	3	2.2	0	1	1	3	3	2	1	3	3
88	6	2	6	2	5	4	6	5	5	6	5	7	4	3	6	6	5	5	3	7	4	5	3	4	3	3	3	5	3	4	5	2	4	1	2	5	3	6	2	6	6	1	1	1	19	1	4	3	1	2	2	2.64	3	3	5	5	3	5	4	4	5	2	2	2	2.3	0	1	1	3	3	1	1	2	1
89	6	4	6	4	5	3	6	6	2	6	5	5	3	6	6	6	1	5	6	5	3	1	5	6	6	6	6	2	5	5	7	2	4	5	5	6	4	4	5	4	6	5	5	2	19	1	3	3	1	2	2	.	3	7	2	2	6	3	3	4.1	4	4	4	2	4.5	1	2	2	3	3	3	1	1	3
89	7	1	5	1	7	6	7	7	2	7	6	7	5	5	7	6	3	5	5	4	6	2	6	6	2	6	6	2	2	6	2	1	5	2	2	5	5	5	4	6	4	1	4	2	18	6	7	7	5	4	1	.	3	6	6	2	6	6	2	4.2	3	3	2	4	3	0	1	1	3	3	3	1	3	3
90	6	2	5	2	6	6	6	6	3	6	6	6	5	5	7	6	4	5	5	5	5	4	6	6	5	6	6	2	5	6	5	2	6	4	4	5	5	5	4	4	4	4	4	2	20	6	6	6	3	3	3	3.98	3	4	3	2	6	3	2	4.1	3	3	4	4	3.9	0	1	1	3	3	3	1	3	2
91	4	5	7	5	4	2	3	6	4	3	4	7	1	4	7	6	5	7	3	6	6	6	3	3	7	6	7	4	5	5	6	6	4	5	4	6	4	4	5	5	4	1	5	2	17	3	1	1	1	2	1	.	1	2	1	1	4	3	3	3.7	4	4	3	4	4.1	1	3	3	1	2	1	1	3	1
91	4	6	6	6	3	3	4	1	4	2	4	7	1	4	7	7	5	7	2	1	4	4	2	3	5	5	4	4	5	6	7	4	3	7	6	7	4	2	4	3	3	5	6	2	19	1	4	3	3	3	.	2.76	1	4	3	4	4	3	2	3.8	4	6	5	5	5.5	0	3	3	2	2	1	1	2	2
92	6	1	4	1	6	6	6	6	2	7	7	7	5	5	7	7	3	3	6	3	4	1	9	6	1	7	6	1	1	6	2	1	6	2	1	6	6	5	4	7	5	1	2	2	18	1	7	7	5	4	1	.	5	7	7	2	7	7	2	4.7	2	3	1	3	2.5	0	1	1	3	3	3	3	2	3
92	7	1	4	1	7	7	7	7	4	7	7	7	7	6	7	6	4	5	4	5	4	2	9	5	4	5	5	4	2	5	4	2	5	5	5	7	5	5	5	3	4	5	5	2	18	7	6	7	4	4	1	.	3	6	4	3	4	6	3	4.1	3	3	5	4	4.7	0	1	1	3	3	2	1	2	3
92	7	3	5	3	4	4	5	4	3	3	5	7	5	5	6	7	1	1	7	7	7	1	5	7	1	7	6	1	1	6	2	1	7	2	2	4	6	6	2	6	6	2	1	2	18	3	7	7	3	2	1	3.91	7	7	7	2	7	7	2	4.9	2	2	2	2	2.1	0	1	1	3	3	3	3	3	3
93	1	5	6	1	2	2	7	6	4	7	7	7	7	3	5	2	5	6	3	6	7	3	5	7	3	7	7	2	3	7	4	1	7	7	7	7	4	1	2	1	7	7	7	2	18	6	7	7	4	4	1	.	2	5	5	1	6	5	1	4.4	4	7	7	1	5.6	0	3	1	3	3	1	1	3	3
93	7	1	1	1	7	7	7	7	2	7	7	7	6	6	7	7	4	5	4	5	4	4	9	2	7	4	4	4	7	4	7	7	1	5	5	7	3	4	4	2	3	6	3	2	18	6	3	3	3	3	1	.	3	4	1	4	4	1	4	3.5	5	4	6	5	5	1	1	1	3	3	2	1	2	2
94	6	1	4	2	6	4	7	6	4	6	6	6	5	4	7	7	7	7	5	7	2	7	3	2	4	6	6	7	6	6	6	4	5	5	6	7	3	5	7	2	2	6	6	2	17	1	4	4	6	2	1	.	1	1	4	2	1	2	2	3.4	5	3	6	6	5.7	0	1	1	3	3	3	1	1	1
94	6	1	1	1	6	6	6	6	2	6	6	7	7	6	7	4	5	5	5	6	6	4	6	6	4	6	6	1	2	2	5	1	6	5	4	7	3	4	4	4	5	4	4	2	20	1	4	6	3	3	3	3.4	3	4	4	2	7	6	6	4.9	5	4	4	3	4.4	0	1	1	3	3	3	1	3	2
95	2	7	2	7	1	1	3	2	7	1	4	2	1	2	7	7	7	7	1	5	7	7	2	1	5	4	1	3	6	2	4	4	3	7	7	7	1	1	4	2	2	1	5	2	18	6	6	5	1	1	1	2.46	1	1	3	7	5	2	6	3.9	7	7	6	6	5.7	0	3	3	1	2	1	1	3	1
95	6	3	4	3	4	5	5	5	3	5	5	6	4	5	7	5	6	6	4	5	3	2	5	5	6	5	5	3	6	5	6	4	4	4	6	6	4	5	4	4	2	2	5	2	18	7	7	6	4	3	1	.	2	6	2	3	5	2	3	3.9	4	3	4	6	4.4	0	1	1	3	3	2	1	1	3
96	6	2	5	2	5	5	6	5	5	5	4	5	4	4	6	6	5	5	4	5	3	3	5	4	5	4	3	3	5	5	3	3	5	3	4	5	5	4	3	5	5	3	2	2	18	6	4	3	1	2	1	2.99	3	5	3	5	5	3	3	3.8	3	4	3	3	3.3	0	1	1	3	2	2	1	1	3
96	7	1	6	1	5	6	6	7	5	6	4	7	4	6	7	5	4	5	6	6	6	2	2	6	1	7	7	1	1	7	1	1	6	1	1	4	5	5	1	4	5	1	2	2	20	1	3	3	3	2	3	.	3	6	7	1	7	7	1	4.4	3	3	4	3	2.3	1	1	1	3	2	3	1	3	3
97	6	3	4	3	5	4	5	6	5	6	5	6	4	7	7	7	1	3	6	6	6	2	5	6	3	5	5	3	2	6	4	2	6	4	3	5	5	5	4	4	4	4	4	1	20	3	7	5	4	3	3	3.53	5	6	5	3	5	6	2	4.4	3	3	4	4	3.8	0	1	1	3	3	3	3	3	3
97	7	1	5	1	7	7	7	4	1	6	7	7	7	6	7	7	1	1	7	4	7	1	5	7	1	7	7	1	1	7	1	1	7	2	6	5	2	5	5	3	5	1	1	2	18	6	7	7	5	4	1	3.34	7	7	7	1	7	7	1	4.6	6	3	5	3	3.7	0	1	1	3	3	3	3	3	3
98	5	5	6	4	5	5	5	4	6	5	3	6	5	5	6	3	6	6	3	6	3	5	3	5	5	5	5	3	5	3	6	5	4	2	4	7	2	3	5	4	5	2	6	2	18	1	5	4	1	2	1	.	2	3	3	3	5	3	5	4.4	6	5	4	3	4.4	0	3	2	3	1	1	1	1	1
99	5	3	6	2	5	4	6	6	4	7	5	6	4	5	7	7	7	7	4	7	2	7	6	5	6	5	5	4	5	5	7	5	3	4	6	7	2	2	7	4	2	4	6	2	19	6	6	6	4	4	1	3.65	1	1	2	3	4	3	3	4	6	6	4	6	5.6	0	1	1	3	3	2	1	1	1
99	6	1	3	1	6	6	6	6	3	6	6	6	6	7	7	6	2	2	6	3	6	1	6	6	1	6	6	1	1	6	3	1	6	3	4	4	5	6	3	5	5	3	2	2	18	6	7	7	4	4	1	.	6	7	7	2	7	7	2	4.7	3	2	3	3	3	0	1	1	3	3	3	3	3	3
100	5	5	5	4	4	5	5	5	5	5	5	6	3	5	7	6	1	2	6	5	5	6	3	7	1	7	7	2	2	7	1	1	7	4	1	4	5	5	3	4	6	1	1	1	18	7	7	6	4	4	1	4	6	2	7	1	6	6	1	4.4	3	3	4	2	2.6	0	3	2	3	3	3	3	3	1
100	6	1	7	1	6	6	6	7	7	6	6	6	4	5	7	6	7	6	4	7	5	1	3	6	7	6	6	1	7	7	7	1	4	6	6	7	4	3	6	6	3	3	5	2	18	1	7	7	3	2	1	.	2	7	1	2	7	1	1	3.6	4	5	2	5	4.9	0	1	1	3	3	2	1	3	3
101	4	4	3	3	4	5	5	5	3	6	5	7	3	7	7	7	1	2	6	3	5	2	3	6	7	5	6	4	7	5	5	2	4	6	6	6	3	3	2	5	6	5	2	1	19	6	7	7	4	3	1	.	6	6	1	2	4	1	3	3.3	5	5	3	2	4.2	0	2	1	3	3	3	3	3	3
101	7	1	2	1	7	5	6	7	4	6	6	6	6	3	5	1	5	5	4	7	4	5	6	6	2	6	6	1	1	7	7	1	5	3	6	6	5	4	4	5	6	4	3	1	21	3	4	3	1	2	4	2.5	3	3	6	2	7	7	1	4.8	3	4	3	2	3.8	0	1	1	3	3	2	1	2	1
102	7	1	5	1	7	6	7	7	2	7	7	7	7	6	7	7	2	5	6	6	3	1	9	6	5	6	6	2	2	7	6	1	7	6	7	6	4	3	5	5	4	3	6	1	18	1	6	6	3	4	1	.	3	7	3	2	6	6	1	4.4	4	5	3	4	4.9	0	1	1	3	3	3	1	1	3
103	4	4	6	3	5	5	6	4	1	4	6	7	5	7	7	7	4	4	6	7	5	3	3	5	1	7	7	1	3	7	2	1	6	4	7	5	6	3	1	7	5	1	1	2	19	1	7	6	4	3	2	3.89	4	5	7	1	7	5	1	4.2	2	5	1	3	3	0	2	1	3	3	3	2	3	3
103	7	1	7	3	5	4	5	6	7	6	7	7	6	6	7	7	6	6	4	3	7	6	3	6	4	5	5	1	1	6	4	2	1	4	5	7	5	5	7	2	4	6	5	2	19	3	3	1	3	2	2	3.4	2	2	4	3	7	7	2	4.1	3	3	6	4	5	1	1	1	3	3	2	1	3	1
104	6	3	5	2	6	5	6	6	4	5	5	6	4	4	7	6	7	6	3	5	3	5	9	5	5	6	5	3	5	5	6	5	3	5	3	6	5	6	5	2	5	5	5	2	18	3	7	6	4	4	2	3.1	2	3	3	3	5	3	3	4.2	3	2	6	3	4.3	0	1	1	3	3	1	1	1	1
105	5	3	3	3	5	5	5	5	5	5	4	5	5	4	6	6	4	5	4	5	4	3	3	4	5	5	6	2	6	6	6	2	5	5	6	6	3	2	4	5	5	5	5	2	18	6	6	6	5	4	1	3.89	3	5	3	2	6	2	2	3.7	5	6	3	3	4.8	0	1	1	3	2	2	1	2	3
105	6	2	2	1	7	6	6	7	3	7	7	7	6	6	7	6	1	2	6	6	7	2	9	7	1	7	7	1	1	7	4	1	7	3	3	4	6	6	4	5	6	3	2	1	18	6	7	7	5	4	1	.	6	6	7	1	7	7	1	4.9	2	2	3	2	2.8	0	1	1	3	3	3	3	3	3
106	6	2	2	2	6	6	6	6	2	7	5	7	5	4	7	7	5	5	5	4	4	5	6	5	3	5	5	2	3	5	2	1	6	3	4	6	4	4	3	6	5	4	4	2	18	6	7	6	6	3	1	3.39	3	3	5	3	6	5	3	4.1	4	4	2	3	3.7	0	1	1	3	3	3	1	2	1
