239	1	1	7	1	1	4	2	4	5	4	1	7	1	5	6	5	3	3	3	7	3	1	7	7	7	7	7	6	4	6	999	7	3	3	6	3	3	6	5	2	4	5	1	18	3	5	5	1	1	1	999	0	6.44444444444444	4	0	1	0	0	0	0	0
240	4	1	4	1	4	4	3	4	3	3	3	5	3	4	7	7	7	1	2	7	3	1	1	5	5	4	4	3	5	4	3	5	5	5	7	5	4	6	5	5	6	6	2	20	8	3	3	1	3	2	999	0	3.9	5.4	0	0	0	1	0	0	0
242	7	3	5	3	7	7	3	7	3	7	3	7	7	6	7	6	5	3	3	5	3	3	6	3	6	6	6	4	6	6	7	7	5	5	7	4	3	4	5	4	3	6	2	20	1	3	3	1	2	2	3.7	0	5.7	4.6	0	0	1	0	0	0	0
243	4	2	5	2	4	4	3	4	4	4	2	6	4	2	7	4	7	1	1	6	3	1	4	3	4	3	3	4	4	2	4	4	5	5	6	2	6	6	4	6	5	5	2	19	3	1	1	1	2	2	999	0	3.5	5	0	1	0	0	0	0	0
245	5	1	7	1	3	3	3	5	6	5	3	7	1	6	7	6	1	3	3	6	3	1	5	3	7	7	1	1	5	1	6	7	3	6	7	6	2	7	5	4	7	7	2	18	3	3	4	1	1	1	999	0	4.3	5.4	0	1	0	0	0	0	0
246	6	1	7	1	4	3	3	4	7	3	3	6	2	4	6	6	7	1	1	7	1	1	6	4	6	5	4	3	4	2	6	7	5	2	6	6	4	6	6	5	4	5	2	18	3	3	3	1	1	2	2.53	0	4.7	4.9	0	1	0	0	0	0	0
248	5	1	4	3	5	6	3	7	4	6	3	7	6	4	7	6	6	1	3	6	3	1	6	4	5	6	5	3	6	5	5	5	4	4	7	5	5	4	4	3	5	4	2	20	3	1	4	3	3	2	999	0	5	4.5	0	1	0	0	0	0	0
250	7	2	6	1	3	4	3	6	4	6	2	6	4	3	7	7	6	1	2	7	3	2	4	4	6	6	4	3	7	7	5	5	4	6	6	5	5	6	5	6	3	4	2	18	3	1	3	1	1	1	999	0	5.1	5	0	1	0	0	0	0	0
251	7	3	4	3	6	5	3	7	2	7	3	7	5	5	5	2	2	3	3	4	3	3	4	5	5	4	5	4	5	3	4	5	4	6	6	5	4	4	5	3	3	5	2	19	8	5	3	3	2	2	3.75	0	4.4	4.5	0	0	0	1	0	0	0
253	6	3	5	3	6	5	3	7	6	6	3	7	6	4	5	3	2	1	3	6	3	1	5	4	5	5	4	4	5	3	4	5	5	5	6	5	4	3	5	4	5	3	1	19	1	3	5	1	3	2	999	0	4.4	4.5	0	0	1	0	0	0	0
255	4	1	7	1	3	1	2	1	7	3	3	7	2	5	7	7	7	1	1	7	3	1	1	1	4	5	3	1	7	1	6	2	5	5	6	4	6	2	2	6	6	5	2	19	2	3	3	3	2	1	999	0	3.1	4.7	0	0	0	1	0	0	0
257	7	3	7	3	7	4	3	6	6	7	3	7	4	5	7	6	2	3	3	5	3	3	6	7	5	5	6	4	6	4	7	6	2	2	5	6	3	2	7	4	2	4	1	18	3	1	1	3	3	1	999	0	5.6	3.7	0	1	0	0	0	0	0
258	4	3	5	3	5	4	3	4	5	4	3	5	4	4	6	5	4	1	1	5	2	1	3	4	5	3	3	3	4	3	3	4	1	2	7	2	4	5	5	3	3	4	2	19	1	5	1	3	2	2	3.1	0	3.5	3.6	0	0	1	0	0	0	0
262	5	1	6	3	4	4	3	3	7	4	2	4	3	4	7	6	7	1	1	7	1	3	2	6	5	3	4	5	4	2	4	4	6	6	6	1	7	3	5	6	3	5	2	18	1	3	3	1	1	1	2.27	0	3.9	4.8	0	0	1	0	0	0	0
263	5	3	5	3	4	4	3	4	4	6	3	6	4	5	6	4	5	1	2	5	3	3	6	7	5	5	7	4	5	3	7	4	3	4	7	3	4	6	5	4	2	4	2	18	3	3	3	1	1	1	3.01	0	5.3	4.2	0	1	0	0	0	0	0
264	4	3	4	3	5	4	2	5	3	5	3	5	5	4	5	5	3	3	3	4	2	2	4	4	5	5	4	6	5	3	5	5	2	3	5	4	4	3	3	4	4	4	1	18	3	3	4	1	1	1	999	0	4.6	3.6	0	1	0	0	0	0	0
266	5	3	4	3	6	6	3	7	5	7	3	7	3	6	7	6	3	1	1	7	3	2	6	3	6	6	6	5	6	1	7	6	5	3	3	6	7	2	6	3	5	2	1	18	3	1	3	1	2	1	999	0	5.2	4.2	0	1	0	0	0	0	0
267	6	3	5	3	3	5	3	5	1	7	3	7	5	5	7	7	3	1	1	7	3	1	7	7	7	7	7	7	7	3	7	7	7	6	7	5	2	3	3	3	5	6	2	19	3	4	5	1	2	2	3.6	0	6.6	4.7	0	1	0	0	0	0	0
268	3	1	7	1	2	3	3	3	7	4	2	5	2	6	7	7	7	1	1	7	1	1	2	1	5	4	3	1	2	1	3	2	6	7	7	2	4	6	5	5	5	6	2	18	6	3	3	4	4	1	999	0	2.4	5.3	1	0	0	0	0	0	0
270	4	3	6	3	6	6	3	6	3	6	3	6	5	6	7	7	5	1	1	7	3	1	2	2	5	5	6	4	5	1	6	5	6	5	6	6	3	2	6	3	2	3	2	23	3	4	4	3	4	3	999	0	4.1	4.2	0	1	0	0	0	0	0
276	4	3	6	2	4	1	2	3	5	5	2	5	3	4	6	5	7	1	1	6	1	1	2	2	3	3	2	5	4	2	4	2	4	4	6	3	5	6	4	6	6	5	2	18	3	3	1	3	2	1	999	0	2.9	4.9	0	1	0	0	0	0	0
282	5	3	1	3	6	6	3	7	4	4	3	6	5	4	7	5	5	1	3	5	3	2	5	7	7	6	7	7	7	2	7	5	7	7	5	4	5	6	2	4	5	5	2	19	3	1	1	1	3	2	3.06	0	6	5	0	1	0	0	0	0	0
288	5	3	4	3	4	6	3	6	1	6	3	7	6	6	7	4	1	3	3	5	3	3	6	6	6	7	7	7	7	7	7	7	4	4	3	5	3	2	5	3	2	2	2	19	1	3	3	1	2	1	3.03	0	6.7	3.3	0	0	1	0	0	0	0
289	7	1	7	1	1	2	3	4	4	4	2	7	1	7	7	7	7	1	3	7	3	1	6	7	7	6	7	7	7	4	7	7	4	4	4	7	2	2	5	5	4	3	2	18	3	3	1	3	2	1	999	0	6.5	4	0	1	0	0	0	0	0
290	5	3	6	3	5	4	3	5	5	6	3	6	5	4	6	6	7	1	1	6	3	2	4	2	6	5	5	3	5	6	5	7	5	7	7	3	6	5	5	5	5	4	2	18	1	3	4	3	3	1	999	0	4.8	5.2	0	0	1	0	0	0	0
293	6	3	4	3	6	7	3	7	5	6	3	7	5	4	7	5	5	1	3	5	3	3	5	3	7	6	5	5	7	2	6	6	3	2	4	7	1	1	6	2	3	2	1	20	3	3	2	1	1	3	2.62	0	5.2	3.1	0	1	0	0	0	0	0
294	4	1	4	1	4	4	2	4	4	5	2	6	4	4	7	1	5	1	3	5	2	3	5	3	5	5	5	3	5	4	5	5	5	7	6	5	3	6	5	4	5	6	1	17	3	1	3	1	1	1	999	0	4.5	5.2	0	1	0	0	0	0	0
296	6	3	5	3	6	6	3	7	3	6	3	7	4	6	6	5	2	3	3	5	3	3	7	7	6	6	7	7	6	7	2	7	5	3	5	7	2	5	3	2	5	1	1	18	3	3	3	1	2	1	999	0	6.2	3.8	0	1	0	0	0	0	0
297	7	2	4	3	6	6	3	6	5	6	3	6	3	5	6	4	3	3	3	3	3	3	6	5	5	5	5	5	6	5	6	5	2	2	4	5	4	2	3	4	3	3	1	19	1	1	4	1	1	2	2.9	0	5.3	3.2	0	0	1	0	0	0	0
298	5	3	4	3	4	4	2	7	3	5	3	5	4	4	4	4	4	2	1	4	2	3	5	5	5	5	6	6	7	6	6	7	4	4	4	3	5	3	3	5	4	3	2	19	4	2	3	1	2	2	2.1	0	5.8	3.8	0	0	0	1	0	0	0
300	4	3	6	2	5	5	3	5	7	5	3	7	5	5	7	7	2	1	3	7	2	1	4	3	5	4	2	1	4	1	2	2	2	7	7	3	5	4	2	5	5	7	1	21	8	1	1	1	2	4	3.71	0	2.8	4.7	0	0	0	1	0	0	0
306	7	3	2	3	7	6	3	6	2	6	3	7	7	6	7	7	2	3	3	5	3	2	7	7	7	7	7	7	7	6	7	7	2	2	3	6	2	2	7	2	2	2	2	18	2	5	4	1	2	1	2.68	0	6.9	3	0	0	0	1	0	0	0
307	3	1	5	1	2	4	1	2	4	4	2	7	4	6	7	7	4	2	3	4	3	3	3	2	4	5	2	2	3	2	3	4	5	5	7	6	4	3	4	2	2	5	2	19	6	5	4	4	3	1	3.6	0	3	4.3	1	0	0	0	0	0	0
312	6	3	7	3	7	7	3	7	5	7	3	7	7	3	7	7	6	1	2	5	3	3	5	3	5	5	4	3	6	1	4	5	4	3	3	4	5	7	6	3	4	6	2	18	3	1	3	1	2	2	2.5	0	4.1	4.5	0	1	0	0	0	0	0
320	6	3	4	3	5	4	3	7	7	6	3	6	4	6	6	7	7	1	2	5	2	3	6	4	7	6	5	3	7	5	3	5	3	2	5	6	2	3	2	5	1	2	2	18	1	3	5	1	2	1	999	0	5.1	3.1	0	0	1	0	0	0	0
323	6	1	5	1	5	4	3	6	4	6	3	6	5	4	4	4	6	1	3	6	3	3	5	3	6	6	6	2	6	3	5	5	6	6	7	5	3	3	6	5	5	6	1	22	2	4	4	3	2	4	3.68	0	4.7	5.2	0	0	0	1	0	0	0
325	5	3	5	3	5	4	3	6	5	6	3	7	4	4	7	5	5	1	2	7	3	1	6	3	6	6	5	3	5	3	5	6	2	2	4	6	3	3	4	6	3	3	2	17	3	2	1	1	2	1	2.68	0	4.8	3.6	0	1	0	0	0	0	0
327	5	3	6	2	4	3	3	4	4	5	3	5	4	4	7	7	6	1	1	6	2	1	4	3	4	4	4	5	5	2	4	4	4	4	6	4	4	5	3	4	5	5	2	18	6	3	3	4	3	1	3.9	0	3.9	4.4	1	0	0	0	0	0	0
329	6	3	4	3	5	5	3	5	1	6	3	6	6	4	7	7	1	3	3	4	3	3	4	4	5	5	5	5	5	4	6	5	4	4	5	4	4	2	5	4	5	3	2	21	1	3	3	1	2	4	3.9	0	4.8	4	0	0	1	0	0	0	0
333	7	3	6	3	5	5	3	6	4	6	3	7	5	5	7	7	5	1	3	6	3	2	6	3	6	6	4	4	6	2	6	5	5	6	6	5	3	4	5	6	3	4	2	18	1	1	2	1	2	1	2.61	0	4.8	4.7	0	0	1	0	0	0	0
334	6	3	7	3	5	6	3	5	3	5	3	7	6	6	7	7	6	1	2	5	3	3	5	2	7	5	6	5	6	7	6	6	5	4	6	5	3	4	3	4	4	3	2	18	1	3	4	3	2	1	999	0	5.5	4.1	0	0	1	0	0	0	0
337	6	3	3	3	5	5	3	7	4	5	3	6	5	6	7	5	3	3	3	5	3	3	7	7	6	6	6	7	7	1	7	5	3	2	7	6	3	2	5	3	4	1	2	18	6	4	3	5	4	1	3.93	0	5.9	3.6	1	0	0	0	0	0	0
340	6	1	3	3	6	3	3	5	3	6	3	7	4	5	4	2	5	1	2	3	2	1	5	3	6	5	4	3	6	1	5	4	2	4	5	6	1	4	5	3	3	2	2	17	2	5	4	4	4	1	2.67	0	4.2	3.5	0	0	0	1	0	0	0
341	7	1	7	1	5	4	2	2	6	4	2	6	4	5	6	3	7	1	2	6	1	1	5	3	5	5	6	6	5	1	7	5	5	5	6	3	5	2	4	3	5	4	2	18	3	4	4	4	4	1	2.13	0	4.8	4.2	0	1	0	0	0	0	0
343	7	3	6	3	7	7	3	7	6	7	3	7	7	6	7	5	5	1	3	5	3	2	7	4	7	7	6	6	7	6	6	7	3	4	6	6	2	2	6	3	3	4	2	18	1	1	4	3	2	1	2.13	0	6.3	3.9	0	0	1	0	0	0	0
344	5	1	4	3	4	6	2	5	1	5	3	7	4	4	7	7	5	1	2	5	2	1	5	5	5	5	7	6	5	3	7	5	4	4	7	6	5	6	5	6	5	5	2	19	1	3	4	6	2	2	3.57	0	5.3	5.3	0	0	1	0	0	0	0
346	7	3	6	3	6	6	3	6	3	7	3	6	6	5	7	7	5	1	1	6	2	2	6	6	6	5	7	7	6	4	7	7	3	4	6	5	3	4	6	3	2	4	1	17	1	3	1	1	2	1	999	0	6.1	4	0	0	1	0	0	0	0
351	6	3	6	3	4	4	3	5	1	5	3	5	4	4	7	7	6	1	2	5	2	1	5	5	5	4	4	3	5	3	4	5	7	5	7	5	5	7	4	5	7	6	2	20	6	3	3	6	2	2	2.6	0	4.3	5.8	1	0	0	0	0	0	0
354	6	2	7	1	2	2	1	3	2	5	3	5	1	3	7	7	6	1	1	4	1	3	7	4	7	7	7	3	7	7	7	7	1	1	2	5	2	2	6	2	2	1	2	19	6	5	4	4	4	2	2.7	0	6.3	2.4	1	0	0	0	0	0	0
356	6	3	5	3	6	4	3	6	3	6	3	5	6	5	6	6	5	2	1	6	2	2	5	3	6	6	4	1	5	3	3	4	5	6	7	4	4	5	4	4	5	5	2	19	1	1	1	3	3	3	3.6	0	4	4.9	0	0	1	0	0	0	0
359	4	1	6	1	2	1	2	3	3	3	1	4	3	2	7	5	7	1	1	5	1	1	1	2	2	2	1	1	1	4	2	1	7	6	7	2	7	6	3	7	7	7	2	19	3	1	3	1	2	2	2.2	0	1.7	5.9	0	1	0	0	0	0	0
360	5	3	6	3	5	5	3	6	2	6	2	4	4	7	7	7	2	3	3	5	3	3	6	6	6	6	7	7	6	7	7	6	2	3	4	6	2	2	4	2	2	3	1	21	3	3	3	1	2	3	3.19	0	6.4	3	0	1	0	0	0	0	0
364	4	3	2	3	6	4	3	3	7	5	3	7	4	2	7	7	5	1	1	5	3	2	5	4	6	5	6	3	6	4	7	5	6	6	7	5	5	5	6	6	2	6	1	19	3	4	3	3	2	2	2.37	0	5.1	5.4	0	1	0	0	0	0	0
365	5	2	6	2	4	3	2	3	6	5	2	5	4	5	7	6	4	1	3	6	2	3	3	3	4	4	1	1	3	2	2	3	6	6	7	6	6	4	4	5	6	6	1	18	1	1	3	6	3	1	3.04	0	2.6	5.6	0	0	1	0	0	0	0
367	5	2	5	1	5	6	3	5	2	5	3	6	5	5	5	6	3	1	2	3	3	3	6	5	6	6	2	3	7	3	6	6	2	2	5	5	3	3	5	3	3	5	2	26	6	5	4	6	4	3	2.99	0	5	3.6	1	0	0	0	0	0	0
372	7	3	4	3	6	6	3	6	3	5	3	6	3	6	5	4	5	3	2	5	3	3	3	7	6	4	5	3	5	7	7	5	4	4	6	5	4	2	5	4	6	1	1	18	3	4	4	1	2	1	999	0	5.2	4.1	0	1	0	0	0	0	0
373	5	1	6	3	4	5	3	7	4	6	3	7	5	4	6	3	4	1	2	5	3	2	4	5	6	6	3	2	7	5	5	5	3	4	6	5	3	2	6	3	3	2	1	18	1	3	3	6	2	1	999	0	4.8	3.7	0	0	1	0	0	0	0
377	6	3	6	3	6	6	3	6	6	6	3	6	5	5	6	6	3	3	3	3	3	3	3	3	5	5	4	6	5	4	4	4	5	4	3	5	4	4	5	6	4	4	1	19	6	5	5	6	4	1	2.54	0	4.3	4.4	1	0	0	0	0	0	0
380	5	1	5	3	4	3	2	4	5	4	3	6	2	5	7	6	7	1	2	5	3	1	5	3	5	5	6	3	5	3	7	5	3	4	5	4	4	6	4	7	3	7	2	18	5	4	5	4	3	1	2.12	0	4.7	4.7	0	0	0	1	0	0	0
381	5	1	2	2	3	3	3	5	1	5	3	7	2	4	7	5	7	1	3	7	1	1	5	3	6	5	5	2	5	1	5	3	5	2	7	2	4	6	5	5	6	7	2	19	2	4	3	3	3	2	3.02	0	4	4.9	0	0	0	1	0	0	0
383	6	3	7	3	5	4	3	6	2	7	3	6	4	4	6	7	3	1	2	6	3	1	6	4	6	5	6	5	6	4	6	7	4	2	5	7	2	2	6	4	1	2	2	18	3	3	3	1	2	1	999	0	5.5	3.5	0	1	0	0	0	0	0
384	5	2	5	1	3	4	3	4	5	3	2	5	3	5	7	6	5	1	2	5	2	2	3	3	5	5	6	2	4	3	6	4	5	6	6	3	5	4	4	5	5	4	2	18	3	4	2	4	3	1	999	0	4.1	4.7	0	1	0	0	0	0	0
386	6	3	2	3	5	6	3	5	2	6	3	6	4	6	6	7	2	1	3	5	3	3	6	3	6	6	6	5	6	4	6	4	2	5	5	2	6	2	4	3	6	2	2	19	1	1	2	1	1	3	3.69	0	5.2	3.7	0	0	1	0	0	0	0
389	6	3	7	3	4	4	2	3	6	6	2	5	4	4	7	7	3	1	1	7	1	1	4	3	4	4	4	3	4	3	3	4	6	6	7	5	6	4	5	3	6	6	2	21	3	3	1	1	2	3	999	0	3.6	5.4	0	1	0	0	0	0	0
390	7	3	1	3	5	7	3	7	7	7	3	7	2	7	7	7	2	1	3	7	3	3	4	5	6	7	7	6	7	3	7	7	4	5	7	7	1	1	6	2	7	1	1	18	3	1	1	1	1	1	999	0	5.9	4.1	0	1	0	0	0	0	0
391	3	1	5	1	5	6	3	5	2	5	2	7	3	4	5	2	3	1	1	7	1	1	5	1	7	6	5	1	5	2	6	4	3	5	6	4	2	2	6	4	2	2	2	19	5	4	4	1	2	2	3.16	0	4.2	3.6	0	0	0	1	0	0	0
392	4	1	7	2	1	4	1	4	4	1	1	7	1	6	4	5	7	1	2	7	3	3	4	4	4	4	4	4	4	4	5	3	4	4	6	3	4	1	4	5	5	3	2	22	3	3	3	3	2	3	2.62	0	4	3.9	0	1	0	0	0	0	0
393	3	1	4	3	4	5	3	4	2	6	3	6	6	5	7	5	6	1	3	6	3	1	5	6	6	6	3	2	3	1	1	5	7	7	6	6	2	6	7	2	7	7	2	19	1	3	3	1	2	2	3.2	0	3.8	5.7	0	0	1	0	0	0	0
397	5	2	4	3	4	4	3	6	4	5	3	7	4	4	7	5	3	1	2	5	3	1	5	5	5	5	5	7	5	4	7	5	1	2	4	4	3	1	4	4	1	2	2	18	3	4	3	3	2	1	2.4	0	5.3	2.6	0	1	0	0	0	0	0
403	6	3	5	3	6	3	3	6	2	6	3	6	4	3	6	7	7	1	1	7	1	1	3	3	5	3	4	3	4	3	5	3	4	3	7	2	6	2	1	6	4	6	2	19	1	4	3	3	2	2	3.26	0	3.6	4.1	0	0	1	0	0	0	0
404	6	2	4	2	5	5	3	6	4	7	3	5	4	4	4	4	5	1	2	7	3	2	4	3	7	6	7	5	5	4	7	6	5	4	6	6	4	6	4	4	5	5	1	17	3	3	3	1	1	1	999	0	5.4	4.9	0	1	0	0	0	0	0
405	6	3	4	3	6	5	3	7	6	6	3	7	6	5	6	6	5	1	1	6	1	3	3	3	5	6	5	4	5	2	6	5	3	6	7	4	4	4	2	5	5	3	2	18	6	3	3	5	4	1	999	0	4.4	4.3	1	0	0	0	0	0	0
407	5	1	3	3	4	3	3	5	3	6	3	7	2	7	6	4	2	3	3	3	3	3	7	7	7	7	7	6	7	7	7	7	3	4	4	5	3	2	5	2	4	4	2	19	6	1	4	1	1	2	3.5	0	6.9	3.6	1	0	0	0	0	0	0
409	4	3	5	3	4	3	3	5	5	5	3	5	2	4	6	5	5	1	2	6	1	1	5	2	5	5	2	2	3	1	3	3	5	6	7	3	5	6	3	5	6	6	2	18	3	3	1	3	1	1	999	0	3.1	5.2	0	1	0	0	0	0	0
412	7	3	6	3	7	5	3	7	2	7	3	7	5	2	7	7	7	1	1	5	1	1	3	5	6	5	6	3	6	7	7	1	1	1	7	6	3	2	6	2	2	2	2	22	1	4	4	1	2	4	1.7	0	4.9	3.2	0	0	1	0	0	0	0
414	5	3	5	2	4	4	3	4	3	5	3	5	4	5	7	5	2	3	1	2	1	3	5	5	5	5	6	6	4	6	6	6	4	4	5	6	5	2	3	4	1	3	2	18	3	3	3	3	2	1	2.7	0	5.4	3.7	0	1	0	0	0	0	0
416	3	1	5	1	3	4	1	3	2	3	1	5	3	5	3	3	3	3	3	3	3	3	5	3	3	3	5	5	5	1	5	3	4	5	5	2	5	5	3	5	5	5	1	18	3	4	3	3	3	1	2.05	0	3.8	4.4	0	1	0	0	0	0	0
418	4	3	7	2	2	5	3	7	7	4	2	7	3	6	7	1	7	1	2	7	3	3	4	1	7	7	4	1	4	1	1	1	4	7	7	4	6	7	2	7	7	7	1	18	6	3	3	1	1	1	999	0	3.1	5.8	1	0	0	0	0	0	0
419	6	3	5	3	6	5	3	7	2	6	3	7	5	5	7	6	5	3	2	5	3	3	5	4	6	3	7	3	6	6	7	5	4	5	6	5	4	2	4	4	3	4	2	19	3	1	1	1	2	2	3.14	0	5.2	4.1	0	1	0	0	0	0	0
425	6	2	7	2	5	6	3	6	4	6	2	7	5	4	7	6	5	1	3	5	3	3	6	6	6	6	7	6	6	6	7	6	4	6	7	5	3	3	4	2	3	3	2	20	3	3	1	1	2	3	2.56	0	6.2	4	0	1	0	0	0	0	0
429	6	3	4	3	6	6	3	7	2	6	3	6	6	5	7	7	5	1	2	5	1	3	6	3	5	6	7	5	6	3	6	4	3	5	6	5	5	2	7	5	4	5	2	18	6	3	3	1	3	1	999	0	5.1	4.7	1	0	0	0	0	0	0
430	4	1	7	1	2	3	1	4	5	4	2	5	2	4	7	4	7	1	2	7	1	1	5	1	5	5	5	2	6	1	4	4	7	7	7	2	6	5	5	5	5	6	2	19	8	1	3	1	1	2	999	0	3.8	5.5	0	0	0	1	0	0	0
431	7	3	3	3	6	4	3	6	2	7	3	7	6	5	7	7	7	1	3	6	3	2	2	3	5	4	6	3	4	1	4	2	4	4	7	4	3	4	4	6	4	5	2	18	3	1	1	1	3	1	2.87	0	3.4	4.5	0	1	0	0	0	0	0
433	5	3	3	3	5	5	3	5	4	5	3	5	2	6	7	7	5	1	2	6	2	3	5	3	6	5	6	4	5	3	6	5	6	6	6	4	4	5	4	3	5	5	2	18	6	5	4	3	4	1	2.33	0	4.8	4.8	1	0	0	0	0	0	0
434	6	3	4	3	6	4	3	6	4	7	2	7	4	4	7	7	7	1	1	7	2	1	3	1	4	1	1	1	5	1	1	5	5	7	4	3	5	5	5	5	7	5	2	18	3	5	1	3	3	1	2.79	0	2.3	5.1	0	1	0	0	0	0	0
435	7	3	7	3	6	5	3	5	2	6	3	6	5	4	7	7	7	1	1	7	3	1	7	3	7	6	7	5	5	7	7	7	7	7	7	3	6	4	5	4	7	7	1	18	3	4	1	3	3	1	999	0	6.1	5.7	0	1	0	0	0	0	0
437	7	3	3	3	7	6	3	7	4	7	3	7	6	6	7	7	2	3	3	4	3	1	6	6	6	6	7	7	7	2	7	6	5	6	5	5	3	5	6	3	6	6	2	18	3	1	1	1	1	1	3.37	0	6	5	0	1	0	0	0	0	0
438	4	1	6	1	2	1	1	2	5	2	2	3	1	5	6	5	5	1	1	6	1	1	2	3	3	3	2	1	3	2	2	2	5	4	7	2	5	3	4	5	2	2	2	19	1	1	1	1	3	2	3.3	0	2.3	3.9	0	0	1	0	0	0	0
440	6	3	3	3	5	4	3	5	3	5	3	6	5	4	5	5	5	1	3	5	3	3	5	3	5	5	5	5	4	6	6	5	5	5	5	5	6	4	5	6	3	5	2	20	1	1	1	6	3	4	2.94	0	4.9	4.9	0	0	1	0	0	0	0
445	6	3	2	3	5	5	3	5	5	5	3	7	5	6	6	5	5	2	3	5	1	1	6	4	6	6	7	4	6	4	7	6	4	3	3	6	2	2	6	2	3	2	2	18	3	3	4	3	2	1	999	0	5.6	3.3	0	1	0	0	0	0	0
451	5	2	4	3	5	6	3	6	5	5	3	6	4	5	7	7	4	2	3	6	3	1	6	5	6	6	4	5	6	4	5	7	4	4	5	6	5	5	5	4	4	4	1	18	3	1	1	3	1	1	999	0	5.4	4.6	0	1	0	0	0	0	0
455	2	1	7	1	2	6	3	4	3	5	1	5	3	6	7	3	5	1	2	4	2	3	7	2	6	5	4	3	5	6	7	4	2	4	6	6	6	4	5	5	1	4	2	26	6	4	3	6	3	3	3.16	0	4.9	4.3	1	0	0	0	0	0	0
456	5	2	3	3	5	4	3	5	2	5	3	6	3	5	6	6	5	1	2	6	3	2	3	3	5	3	3	3	5	2	5	2	4	3	4	4	5	2	5	4	4	3	1	18	3	3	3	3	3	1	999	0	3.4	3.8	0	1	0	0	0	0	0
458	5	2	7	3	4	4	2	4	1	6	2	6	4	6	6	3	1	3	3	4	3	3	5	4	6	6	6	4	6	4	7	7	6	6	6	4	4	2	6	2	4	1	1	22	1	1	1	1	2	3	2.41	0	5.5	4.1	0	0	1	0	0	0	0
459	4	1	4	2	4	2	2	4	4	3	2	3	3	2	7	7	7	1	1	6	1	1	3	1	3	5	3	2	3	3	3	3	7	7	7	3	6	6	3	5	6	6	2	19	1	4	4	1	2	3	2.68	0	2.9	5.6	0	0	1	0	0	0	0
464	6	3	4	3	4	4	3	4	2	4	3	7	5	6	4	5	1	3	3	7	3	2	6	3	7	7	7	6	7	7	7	7	1	1	2	6	1	1	7	1	1	1	1	18	3	1	3	1	1	1	999	0	6.4	2.2	0	1	0	0	0	0	0
465	3	3	6	3	7	5	3	7	4	6	3	6	4	5	7	7	6	1	2	6	3	1	6	6	6	6	6	2	6	4	6	7	1	2	2	6	4	4	5	3	5	4	1	21	999	3	1	3	2	3	2.88	0	5.5	3.6	999	999	999	0	0	0	0
466	4	1	6	2	2	1	2	3	5	3	1	3	1	4	6	6	6	1	1	6	1	1	3	5	2	2	3	3	4	4	4	4	5	5	7	2	6	2	4	4	4	4	1	19	3	3	1	1	1	2	2.3	0	3.4	4.3	0	1	0	0	0	0	0
467	6	3	4	3	5	5	3	5	2	6	3	6	5	6	6	6	2	3	3	3	3	3	7	4	6	5	6	6	7	7	7	6	4	2	5	7	3	2	6	3	2	4	2	19	3	1	3	1	1	2	3.3	0	6.1	3.8	0	1	0	0	0	0	0
468	7	3	5	3	6	6	3	6	5	6	3	7	6	6	7	2	2	3	3	5	3	3	6	6	7	6	6	6	7	6	6	7	2	5	2	6	1	2	5	5	1	2	1	25	3	2	2	3	3	3	999	0	6.3	3.1	0	1	0	0	0	0	0
470	6	3	7	3	5	7	3	6	1	6	3	7	2	7	5	6	1	3	3	6	3	3	6	6	7	7	5	7	6	6	7	7	2	1	5	7	1	6	5	1	2	1	1	21	1	1	1	3	3	3	2.07	0	6.4	3.1	0	0	1	0	0	0	0
471	6	2	6	2	3	4	3	4	4	6	3	6	4	4	6	6	6	1	1	2	2	1	2	2	4	5	3	2	4	2	3	3	6	5	5	4	4	5	5	3	3	5	2	191	1	3	4	3	3	1	999	0	3	4.5	0	0	1	0	0	0	0
472	6	3	2	3	6	6	3	7	2	7	3	7	5	5	7	5	2	3	2	4	3	2	5	6	6	6	6	4	5	4	7	4	3	4	5	5	3	2	5	1	3	4	1	20	6	3	3	1	2	3	2.76	0	5.3	3.5	1	0	0	0	0	0	0
474	6	2	5	3	2	5	3	6	4	4	3	6	2	4	6	6	3	3	1	6	2	3	6	3	6	6	5	2	6	6	7	6	5	5	6	4	4	5	4	4	6	5	2	20	3	4	3	1	1	3	2.72	0	5.3	4.8	0	1	0	0	0	0	0
476	7	3	2	3	6	7	3	7	1	7	3	7	5	6	7	7	2	3	3	1	3	3	7	6	7	7	7	6	7	3	7	7	2	1	4	7	1	2	6	2	1	2	1	26	8	3	1	3	3	4	999	0	6.4	2.8	0	0	0	1	0	0	0
477	5	2	6	2	5	6	3	5	4	5	2	7	4	4	3	5	2	1	3	6	3	3	2	3	5	4	5	2	5	1	6	4	4	2	6	5	3	2	6	3	6	3	2	18	1	1	3	1	1	1	999	0	3.7	4	0	0	1	0	0	0	0
478	5	3	4	3	5	5	3	5	6	5	3	6	2	4	7	7	6	1	1	5	1	1	6	5	6	6	6	3	5	7	7	6	4	5	4	4	4	5	5	5	5	5	2	19	3	1	1	1	1	3	999	0	5.7	4.6	0	1	0	0	0	0	0
481	6	1	7	1	5	6	3	5	7	6	3	7	3	6	7	7	7	1	1	7	1	1	5	2	6	5	3	1	4	1	2	4	5	6	5	6	3	7	6	4	5	3	2	18	3	1	4	1	2	1	999	0	3.3	5	0	1	0	0	0	0	0
